c,f
258110,1.0094061
258111,1.0093263
258112,0.9900484
258113,0.99852484
258114,0.99286157
258115,1.0009621
258116,0.9912058
258117,1.009291
258118,1.0065442
258119,1.0127802
258120,0.98581654
258121,0.9979981
258122,0.991865
258123,0.9845105
258124,1.010003
258125,1.0243309
258126,0.99038863
258127,0.99803704
258128,1.004411
258129,0.99882764
258130,1.0009446
258131,1.0003989
258132,1.0093755
258133,1.0134914
258134,1.0177194
258135,0.9907974
258136,1.0173378
258137,0.9980286
258138,1.0024742
258139,0.9990076
258140,0.99723154
258141,1.0009712
258142,1.0015053
258143,0.99609435
258144,0.99141294
258145,1.0044007
258146,1.0039446
258147,0.9967659
258148,0.9955737
258149,1.0091765
258150,1.1321752
258151,1.7466356
258152,1.2157182
258153,1.1492442
258154,1.1215522
258155,1.1266345
258156,1.0998968
258157,1.1222277
258158,1.1154124
258159,1.155104
258160,1.2376918
258161,1.2471523
258162,1.2565538
258163,1.2695717
258164,1.2589061
258165,1.2415234
258166,1.243853
258167,1.2095283
258168,1.1946567
258169,1.189195
258170,1.16049
258171,1.137422
258172,1.1284976
258173,1.1022024
258174,1.0998497
258175,1.0722787
258176,1.0773343
258177,1.047694
258178,1.0497516
258179,1.0531343
258180,1.0362406
258181,1.0326443
258182,1.0214803
258183,1.0425048
258184,1.0272912
258185,1.0303608
258186,1.0112097
258187,0.99987525
258188,1.0229763
258189,1.0132211
258190,1.0062469
258191,1.0084143
258192,1.0129206
258193,1.0024608
258194,0.9988814
258195,1.001019
258196,1.007832
258197,1.0124431
258198,0.99841195
258199,1.0063686
258200,1.0151936
258201,1.0085531
258202,1.0156566
258203,1.00202
258204,1.0129366
258205,1.0011107
258206,0.9911806
258207,0.9918902
258208,0.9887945
258209,0.97517765
258210,0.99645513
258211,0.9934359
258212,0.9944556
258213,1.0105599
258214,1.0073656
258215,0.99212354
258216,0.9863776
258217,0.9933146
258218,1.0066627
258219,1.0179996
258220,1.0031297
258221,1.0108746
258222,0.9981603
258223,1.0021887
258224,0.9974334
258225,1.0118337
258226,1.009367
258227,0.995193
258228,0.99009055
258229,0.98951215
258230,0.9952404
258231,0.99822897
258232,1.0058479
258233,1.0149533
258234,1.0070269
258235,1.007486
258236,1.0001947
258237,1.0003988
258238,0.99310815
258239,0.99777836
258240,1.0050762
258241,1.0052668
258242,1.0090615
258243,0.99922043
258244,0.9960771
258245,1.0088698
258246,0.996816
258247,0.98473674
258248,1.0064116
258249,0.9933127
258250,0.98262393
