c,f
258153,1.1405692
258154,1.1282232
258155,1.1254226
258156,1.1000582
258157,1.1184145
258158,1.1180518
258159,1.1569885
258160,1.2335448
258161,1.2526213
258162,1.2552752
258163,1.267829
258164,1.2526302
258165,1.2470816
258166,1.2432202
258167,1.2176648
258168,1.1964861
258169,1.1860689
258170,1.1658722
258171,1.1434407
258172,1.1249328
258173,1.1110866
258174,1.0984757
258175,1.0797559
258176,1.0717553
258177,1.0465814
258178,1.0558634
258179,1.0517088
258180,1.036093
258181,1.0359496
258182,1.0219772
258183,1.0470737
258184,1.0254477
258185,1.0280138
258186,1.0135525
258187,0.9994288
258188,1.0191665
258189,1.0125825
258190,1.0057592
258191,1.0133253
258192,1.0127596
258193,1.0065407
258194,1.0027736
258195,0.9981274
258196,1.0067745
258197,1.0110565
