c,f
124495,0.9841839
124496,1.0042846
124497,1.0104882
124498,1.0203369
124499,1.0057425
124500,1.0038683
124501,0.99605995
124502,1.0045676
124503,0.99527615
124504,1.0039312
124505,1.1298069
124506,1.0947292
124507,1.040113
124508,1.0422984
124509,1.0366781
124510,1.0136983
124511,1.0121185
124512,1.0145341
124513,1.005929
124514,1.020555
124515,1.009247
124516,1.0082335
124517,1.0115871
124518,1.0148147
124519,1.0337604
124520,1.0132524
124521,1.0227365
124522,1.008827
124523,1.0174127
124524,1.0215743
124525,0.99849725
124526,1.0126884
124527,0.98201275
124528,1.0096731
124529,1.02349
124530,1.0012975
124531,1.0208453
124532,1.0162381
124533,1.0305637
124534,0.9885266
124535,0.99836415
124536,0.980871
124537,0.9980988
124538,1.0066681
124539,0.9840533
