c,f
140243,1.0103171
140244,0.99968964
140245,1.0131779
140246,1.0346522
140247,1.0098629
140248,0.9819189
140249,0.99484277
140250,0.9893197
140251,1.0178477
140252,1.0455712
140253,1.2088548
140254,1.1288149
140255,1.0679733
140256,1.0252395
140257,1.0389422
140258,1.0045313
140259,1.0211538
140260,1.0005406
140261,1.0025823
140262,0.99959785
140263,1.0225666
140264,1.0129858
140265,1.0246688
140266,1.0203544
140267,1.0385633
140268,0.9737702
140269,1.0074041
140270,0.99985796
140271,1.0220761
140272,0.99909574
140273,1.019047
140274,0.98928
140275,1.0098461
140276,0.96955544
140277,1.0061765
140278,1.024148
140279,1.001513
140280,1.0008986
140281,1.003767
140282,0.99439365
140283,1.0092809
140284,1.004794
140285,0.9972462
140286,1.0071108
