c,f
119288,1.0136822
119289,1.0103885
119290,1.0035764
119291,0.99799263
119292,1.0095055
119293,1.0160198
119294,1.0402659
119295,1.0032604
119296,1.0049908
119297,1.0375862
119298,1.0343807
119299,1.0361278
119300,1.0344907
119301,1.0035093
119302,1.0075635
119303,1.0457666
119304,1.0546006
119305,1.046767
119306,1.0237597
119307,1.0306208
119308,1.0264684
119309,1.0297902
119310,1.0276014
119311,1.0224774
119312,1.028251
119313,1.004562
119314,1.0071983
119315,1.0345303
119316,1.0060066
119317,1.0079299
119318,1.0295932
119319,1.0305858
119320,1.0114245
119321,1.014555
119322,1.01098
119323,1.0103811
119324,1.0281428
