c,f
148735,0.9929267
148736,0.97996604
148737,0.99527895
148738,1.002115
148739,0.99660784
148740,0.98554295
148741,0.9892566
148742,0.98268217
148743,0.99662524
148744,0.9919856
148745,1.1626835
148746,1.3473747
148747,1.3427343
148748,1.2729691
148749,1.1999458
148750,1.1830186
148751,1.1337628
148752,1.1210212
148753,1.1198478
148754,1.1230363
148755,1.1270076
148756,1.1060903
148757,1.084045
148758,1.0765947
148759,1.0951475
148760,1.0856375
148761,1.0675263
148762,1.090335
148763,1.0749629
148764,1.0857413
148765,1.0777732
148766,1.0655675
148767,1.0842674
148768,1.0696923
148769,1.0768137
148770,1.051913
148771,1.0472146
148772,1.0091281
148773,1.0618266
148774,1.028649
148775,1.0086873
148776,1.0393721
148777,1.0502578
148778,1.0415316
148779,1.0285906
148780,1.011376
148781,1.0427935
148782,1.0248631
148783,1.0377417
148784,1.0171874
148785,1.0205935
148786,1.0099794
148787,1.0119809
148788,1.0210886
148789,1.0266261
148790,1.0157062
148791,1.0115334
148792,1.0044575
148793,1.0424786
148794,1.028626
148795,0.9985087
148796,1.0027812
148797,1.0107665
148798,0.99865425
148799,1.0188181
148800,0.98186374
