c,f
118109,0.9840739
118110,0.9842506
118111,0.97617877
118112,0.98850834
118113,1.0134121
118114,1.0066295
118115,1.0129744
118116,0.997972
118117,0.9957208
118118,1.0086206
118119,1.005506
118120,1.0205054
118121,1.0197862
118122,1.0188208
118123,0.98112094
118124,1.0012083
118125,1.0156343
118126,1.0007842
118127,1.0173105
118128,1.0137427
118129,0.9918364
118130,0.98412025
118131,0.99888057
118132,0.98485744
118133,1.0001221
118134,0.9909662
118135,1.0023327
118136,1.0087143
118137,0.9959365
118138,0.9883122
118139,0.9993847
118140,1.0185578
118141,1.0057826
118142,0.98137146
118143,0.9952499
118145,1.0023767
118146,1.0006539
118147,1.0067079
118148,0.9990075
118149,0.99315506
118150,0.9942739
118151,1.0052121
118152,0.9946751
118153,0.98311126
118154,1.0141462
118155,0.98763824
118156,0.99190676
118157,0.9943719
118158,1.0180063
118159,1.1216874
118160,1.036727
118161,1.0392938
118162,1.013556
118163,0.9985728
118164,1.0238637
118165,0.9895873
118166,0.9905768
118167,0.99925447
118168,1.0130683
118169,0.99894243
118170,0.9872081
118171,0.99274856
118172,0.99707526
118173,0.9949119
118174,0.98838997
118175,0.99392337
118176,1.0062855
118177,1.0036612
118178,1.0164039
118179,0.9984826
118180,0.9972186
118181,1.0130877
118182,1.0035487
118183,1.0176874
118184,1.0000948
118185,1.0269967
118186,1.0035354
118187,1.0112746
118188,0.9724583
118189,0.98483026
118190,0.9972481
118191,0.9732393
118192,1.0211308
118193,1.0183711
118194,1.0096738
118195,0.9905886
118196,1.0028968
118197,0.9993685
118198,0.9936169
118199,0.99602735
118200,1.0035894
118201,0.9668909
118202,1.0052305
118203,1.0036441
118204,0.99062675
118205,0.9932839
118206,0.9721774
118207,1.0201098
118208,1.0088276
118209,0.98860765
118210,1.0141133
118211,0.9874844
118212,0.98807454
118213,1.0209614
118214,1.0126224
118215,1.0064718
118216,1.0164443
118217,1.0174155
118218,0.99222153
118219,0.9964724
118220,1.0336456
118221,0.9870805
118222,1.0140748
118223,1.0063182
118224,1.0162054
118225,0.9831018
118226,0.987504
118227,0.99208254
118228,1.0105244
118229,0.9849874
118230,1.0160016
118231,0.98961574
118232,1.0056568
118233,0.98325056
118234,0.9908212
118235,0.97655976
118236,1.0011262
118237,1.0176907
118238,0.9668844
118239,1.0260501
118240,1.0083181
118241,1.0079025
118242,0.9935845
