c,f
252277,0.9816752
252278,0.9946934
252279,0.9954493
252280,1.0081525
252281,0.99355704
252282,0.98902345
252283,1.0037348
252284,0.9891641
252285,1.0169272
252286,1.0017151
252287,0.9969651
252288,0.99417037
252289,1.001798
252290,1.0127101
252291,1.0086358
252292,1.0039276
252293,1.0120885
252294,1.0176287
252295,1.01215
252296,0.9977166
252297,0.98198986
252298,0.9983838
252299,0.9869601
252300,0.9996489
252301,0.99861866
252302,0.9825344
252303,0.9910628
252304,0.99719745
252305,1.0967289
252306,1.0551313
252307,1.0490167
252308,1.0348288
252309,1.0212147
252310,0.9967238
252311,1.0299474
252312,1.0099566
252313,1.0169803
252314,1.0138869
252315,1.0155964
252316,1.0163667
252317,1.018526
252318,1.0123749
252319,0.99602497
252320,1.0168974
252321,1.0038393
252322,0.9990439
252323,1.017332
252324,1.0101743
252325,1.0131032
252326,1.0153213
252327,1.1882273
252328,1.9209981
252329,1.4089919
252330,1.3220986
252331,1.2882462
252332,1.2766325
252333,1.2685041
252334,1.2334334
252335,1.2255318
252336,1.1882784
252337,1.1707823
252338,1.1346896
252339,1.1268338
252340,1.1075835
252341,1.0991576
252342,1.0852983
252343,1.0792592
252344,1.0675157
252345,1.0658381
252346,1.0528572
252347,1.0541455
252348,1.0465921
252349,1.0215331
252350,1.038697
252351,1.0394945
252352,1.0311627
252353,1.0519024
252354,1.046912
252355,1.029113
252356,1.0422934
252357,1.024546
252358,1.0158731
252359,1.0101935
252360,1.0370753
252361,1.0155913
252362,1.0296255
252363,1.0169061
252364,1.0179914
252365,1.0140808
252366,1.0222722
252367,1.0107844
252368,1.0200192
252369,1.0132104
252370,1.0060414
252371,1.0053382
252372,0.9965326
252373,1.0287569
252374,1.0130312
252375,1.0136224
252376,1.0306715
252377,1.0100234
252378,1.0021256
252379,0.9933645
252380,1.0282671
252381,0.9940782
252382,1.0150778
252383,1.0006132
252384,1.0112325
252385,1.0103441
252386,1.0105978
252387,1.0144802
252388,0.98326796
252389,0.99932927
252390,1.0138541
252391,1.0036811
252392,1.012318
252393,1.0030438
252394,0.99714655
252395,1.034962
252396,1.0029789
252397,0.9993704
252398,1.0283662
252399,1.0106059
252400,0.99721044
252401,1.024649
252402,1.0064062
252403,1.0136415
252404,0.99532545
252405,1.0081
252406,1.013337
252407,0.9999559
252408,1.0147957
252409,1.0049798
252410,1.0105363
252411,0.99686974
252412,0.9849155
252413,0.99435604
252414,0.99506336
