c,f
271275,1.0058249
271276,1.0149548
271277,0.99656874
271278,1.0125312
271279,1.0142765
271280,1.0109802
271281,1.0038769
271282,1.0091845
271283,1.0324821
271284,1.0016506
271285,1.0264543
271286,1.0371829
271287,1.0210465
271288,1.0630015
271289,1.104926
271290,1.1269642
271291,1.1096772
271292,1.1228329
271293,1.0997727
271294,1.0776435
271295,1.0735081
271296,1.0487902
271297,1.0798998
271298,1.049592
271299,1.0691231
271300,1.058361
271301,1.0291344
271302,1.0310873
271303,1.055232
271304,1.031886
271305,1.0280975
271306,0.9967372
271307,1.0162532
271308,1.0318372
271309,1.0005152
271310,0.97422
271311,0.990632
271312,1.0080738
271313,0.9970711
271314,0.98739684
271315,1.0077549
271316,0.9888044
271317,1.001305
271318,1.0008179
271319,1.0029676
271320,1.0096065
271321,1.0149796
271322,0.99617726
271323,0.9875055
271324,0.9955994
271325,1.0110936
271326,1.0094187
271327,0.99639595
