c,f
119247,0.9786882
119248,1.0002053
119249,0.99344933
119250,0.9739667
119251,0.9857852
119252,0.97750676
119253,0.979199
119254,0.96188307
119255,0.9987537
119256,0.99187195
119257,0.994648
119258,0.99738026
119259,1.0031122
119260,0.97936827
119261,0.9700737
119262,0.9874784
119263,1.0014973
119264,0.9929655
119265,0.9393132
119266,0.99246144
119267,0.97528845
119268,0.9919747
119269,0.9921434
119270,0.9816288
119271,0.99780875
119272,0.9735516
119273,1.0105329
119274,0.99928373
119275,1.0014405
119276,0.9750937
119277,1.0228543
119278,1.0188977
119279,0.97602963
119280,1.0037642
119281,1.0033767
119282,0.9905137
119283,1.000397
119284,1.0146579
119285,1.0058541
119286,1.0048939
119287,1.0021359
119288,1.0136822
119289,1.0103885
119290,1.0035764
119291,0.99799263
119292,1.0095055
119293,1.0160198
119294,1.0402659
119295,1.0032604
119296,1.0049908
119297,1.0375862
119298,1.0343807
119299,1.0361278
119300,1.0344907
119301,1.0035093
119302,1.0075635
119303,1.0457666
119304,1.0546006
119305,1.046767
119306,1.0237597
119307,1.0306208
119308,1.0264684
119309,1.0297902
119310,1.0276014
119311,1.0224774
119312,1.028251
119313,1.004562
119314,1.0071983
119315,1.0345303
119316,1.0060066
119317,1.0079299
119318,1.0295932
119319,1.0305858
119320,1.0114245
119321,1.014555
119322,1.01098
119323,1.0103811
119324,1.0281428
119325,0.9930724
119326,1.019736
119327,0.99750215
119328,1.0090498
119329,0.99089146
119330,0.99806607
119331,0.99778694
119332,0.975598
119333,0.97101074
119334,0.9981547
119335,0.9808265
119336,0.99725163
119337,1.0114805
119338,0.97131544
119339,1.0003195
119340,1.0094401
119341,1.0131407
119342,1.0146211
119343,1.004622
119344,1.0163274
119345,0.9713884
119346,1.0185231
119347,0.99107987
119348,1.0017273
119349,0.999027
119350,1.0000314
119351,1.0074614
119352,1.0031594
119353,0.99530894
119354,1.0152397
119355,1.0119035
119356,0.99418926
119357,0.98811495
119358,1.0336081
119359,1.0021877
119360,0.9851957
119361,1.0099707
119362,0.98931605
119363,0.9719343
119364,1.0349333
119365,1.0001017
119366,0.99610925
119368,0.987013
119369,0.9787293
119370,0.9949329
119371,1.0169324
119372,1.0209028
119373,1.012015
119374,1.0061141
119375,1.0148671
119376,0.9814134
119377,1.01727
119378,0.9982998
119379,0.999313
119380,0.9691344
119381,0.98054457
119382,1.0007828
119383,0.9850889
119384,0.9792045
119385,0.98631096
119386,1.0128156
119387,1.0130975
119388,1.0223998
119389,1.0202465
119390,1.0122365
